"","MBONtype","DNtype","normvalues"
"5138","MBON27","DNge065",0.125
"5145","MBON35","DNge065",0.627149877149877
"5166","MBON20","DNge067",0.666666666666667
"5179","MBON33","DNge067",0.245098039215686
"5180","MBON35","DNge067",0.0882352941176471
"5201","MBON20","DNge068",0.875
"5215","MBON35","DNge068",0.125
"5236","MBON20","DNge069",0.811688311688312
"5242","MBON26","DNge069",0.0550292844410491
"5247","MBON31","DNge069",0.0644766997708174
"5248","MBON32","DNge069",0.0688057040998217
"5278","MBON27","DNge072",1
"5289","MBON04","DNge073",0.0104895104895105
"5290","MBON05","DNge073",0.0044955044955045
"5293","MBON09","DNge073",0.00808513404403815
"5295","MBON11","DNge073",0.000538844716926909
"5296","MBON12","DNge073",0.00288461538461538
"5306","MBON20","DNge073",0.695700245700246
"5307","MBON21","DNge073",0.0130655148089768
"5308","MBON22","DNge073",0.000107768943385382
"5312","MBON26","DNge073",0.00723981900452489
"5313","MBON27","DNge073",0.0595815143760349
"5315","MBON29","DNge073",0.00143691924513842
"5316","MBON30","DNge073",0.0494521387703206
"5317","MBON31","DNge073",0.006819650937298
"5318","MBON32","DNge073",0.021814655932303
"5319","MBON33","DNge073",0.102861928889326
"5320","MBON35","DNge073",0.0154262342618507
"5341","MBON20","DNge075",0.684210526315789
"5347","MBON26","DNge075",0.210526315789474
"5355","MBON35","DNge075",0.105263157894737
"5376","MBON20","DNge076",0.571428571428571
"5383","MBON27","DNge076",0.428571428571429
"5391","MBON01","DNge077",0.140627910308761
"5398","MBON09","DNge077",0.105712534980828
"5401","MBON12","DNge077",0.0883696081542475
"5402","MBON13","DNge077",0.0448251448078468
"5403","MBON14","DNge077",0.0185185185185185
"5411","MBON20","DNge077",0.21540404040404
"5412","MBON21","DNge077",0.00872841401296686
"5417","MBON26","DNge077",0.0411549072133693
"5418","MBON27","DNge077",0.0244350975779015
"5422","MBON31","DNge077",0.00503191661728247
"5423","MBON32","DNge077",0.0315363136206555
"5424","MBON33","DNge077",0.0120884773662551
"5425","MBON35","DNge077",0.263567116417327
"5435","MBON11","DNge079",0.058695652173913
"5446","MBON20","DNge079",0.673426773455378
"5447","MBON21","DNge079",0.0326086956521739
"5451","MBON25,MBON34","DNge079",0.0260869565217391
"5459","MBON33","DNge079",0.125
"5460","MBON35","DNge079",0.0841819221967963
"5473","MBON14","DNge080",0.06
"5488","MBON27","DNge080",0.340731707317073
"5493","MBON32","DNge080",0.17
"5495","MBON35","DNge080",0.429268292682927
"5499","MBON04","DNge081",0.571428571428571
"5506","MBON12","DNge081",0.428571428571429
"5546","MBON16","DNge083",0.143162482712376
"5551","MBON20","DNge083",0.675107916684129
"5557","MBON26","DNge083",0.0235616318427488
"5558","MBON27","DNge083",0.00415008825088956
"5562","MBON31","DNge083",0.00239130729541759
"5563","MBON32","DNge083",0.0907112720954585
"5564","MBON33","DNge083",0.0340094715225682
"5565","MBON35","DNge083",0.0269058295964126
"5593","MBON27","DNge086",0.75
"5599","MBON33","DNge086",0.25
"5634","MBON33","DNge088",1
"5663","MBON27","DNge091",0.583333333333333
"5670","MBON35","DNge091",0.416666666666667
"5674","MBON04","DNge094",0.233333333333333
"5691","MBON20","DNge094",0.333333333333333
"5698","MBON27","DNge094",0.1
"5704","MBON33","DNge094",0.333333333333333
"5706","MBON01","DNge099",0.020929427053925
"5709","MBON04","DNge099",0.0221680967963972
"5713","MBON09","DNge099",0.0192328089982538
"5716","MBON12","DNge099",0.0242879548946904
"5726","MBON20","DNge099",0.4229251156962
"5727","MBON21","DNge099",0.00738475136065497
"5732","MBON26","DNge099",0.116635331888632
"5733","MBON27","DNge099",0.0344486796918866
"5736","MBON30","DNge099",0.0097576599835636
"5737","MBON31","DNge099",0.00143430866322433
"5738","MBON32","DNge099",0.0828794162127496
"5739","MBON33","DNge099",0.107819484325508
"5740","MBON35","DNge099",0.130096964434314
"5774","MBON33","DNge100",0.735294117647059
"5775","MBON35","DNge100",0.264705882352941
"5796","MBON20","DNge101",0.0376506493102052
"5802","MBON26","DNge101",0.218274111675127
"5803","MBON27","DNge101",0.00920245398773006
"5808","MBON32","DNge101",0.0120508326029798
"5810","MBON35","DNge101",0.722821952423958
"5831","MBON20","DNge102",0.384615384615385
"5845","MBON35","DNge102",0.615384615384615
"5849","MBON04","DNge103",0.000599340725202278
"5853","MBON09","DNge103",0.00314653880731196
"5856","MBON12","DNge103",0.0448050002140503
"5861","MBON16","DNge103",0.0938967136150235
"5866","MBON20","DNge103",0.250055890900961
"5872","MBON26","DNge103",0.131148298683574
"5873","MBON27","DNge103",0.0582384716754691
"5877","MBON31","DNge103",0.217778630417669
"5878","MBON32","DNge103",0.117244335814625
"5879","MBON33","DNge103",0.00938967136150235
"5880","MBON35","DNge103",0.0736971077846115
"5901","MBON20","DNge104",0.361111111111111
"5914","MBON33","DNge104",0.539624183006536
"5915","MBON35","DNge104",0.0992647058823529
"5936","MBON20","DNge105",0.03125
"5937","MBON21","DNge105",0.078125
"5942","MBON26","DNge105",0.118421052631579
"5948","MBON32","DNge105",0.09375
"5949","MBON33","DNge105",0.0464154411764706
"5950","MBON35","DNge105",0.63203850619195
"5978","MBON27","DNge106",1
"6006","MBON20","DNge107",1
"6028","MBON09","DNge111",0.176470588235294
"6041","MBON20","DNge111",0.5
"6048","MBON27","DNge111",0.323529411764706
"6089","MBON33","DNge113",1
"6094","MBON04","DNge119",0.0181880989184214
"6101","MBON12","DNge119",0.0274800114563816
"6111","MBON20","DNge119",0.507548859062457
"6112","MBON21","DNge119",0.000565042692114515
"6117","MBON26","DNge119",0.00900586559861569
"6118","MBON27","DNge119",0.00699445983379501
"6121","MBON30","DNge119",0.00357860371672526
"6122","MBON31","DNge119",0.0125682097843738
"6123","MBON32","DNge119",0.0608018447896434
"6124","MBON33","DNge119",0.261401723267168
"6125","MBON35","DNge119",0.0918672808803049
"6146","MBON20","DNge120",0.658854166666667
"6159","MBON33","DNge120",0.302083333333333
"6160","MBON35","DNge120",0.0390625
"6181","MBON20","DNge122",0.856237816764132
"6194","MBON33","DNge122",0.12286435041853
"6195","MBON35","DNge122",0.0208978328173375
"6199","MBON04","DNge123",0.0116279069767442
"6206","MBON12","DNge123",0.00387596899224806
"6216","MBON20","DNge123",0.0936607507139943
"6217","MBON21","DNge123",0.00548245614035088
"6222","MBON26","DNge123",0.0942832457340341
"6223","MBON27","DNge123",0.0872588019295846
"6227","MBON31","DNge123",0.00239989746748693
"6228","MBON32","DNge123",0.00573100177103345
"6229","MBON33","DNge123",0.29640962872297
"6230","MBON35","DNge123",0.399270341551553
"6251","MBON20","DNge124",0.388954550338455
"6252","MBON21","DNge124",0.0095728986281796
"6257","MBON26","DNge124",0.0519251094571887
"6258","MBON27","DNge124",0.151670288368183
"6261","MBON30","DNge124",0.0108269295977473
"6262","MBON31","DNge124",0.00481472629164842
"6263","MBON32","DNge124",0.27196561400841
"6264","MBON33","DNge124",0.00963176717984927
"6265","MBON35","DNge124",0.100638116130339
"6281","MBON16","DNge125",0.0189393939393939
"6286","MBON20","DNge125",0.85487012987013
"6292","MBON26","DNge125",0.000862895493767977
"6293","MBON27","DNge125",0.095989133908597
"6298","MBON32","DNge125",0.0293384467881112
"6301","MBON01","DNge127",0.0111853597909376
"6303","MBON03","DNge127",0.00159819371767685
"6304","MBON04","DNge127",0.00279683900593449
"6305","MBON05","DNge127",0.000399548429419213
"6309","MBON10","DNge127",0.00173137652748326
"6310","MBON11","DNge127",0.000532731239225617
"6311","MBON12","DNge127",0.00811395600432744
"6312","MBON13","DNge127",0.00432744320230797
"6321","MBON20","DNge127",0.098151001540832
"6322","MBON21","DNge127",0.026269630707651
"6323","MBON22","DNge127",0.000399548429419213
"6326","MBON25,MBON34","DNge127",0.000606060606060606
"6327","MBON26","DNge127",0.124277216980241
"6328","MBON27","DNge127",0.179457884080011
"6330","MBON29","DNge127",0.016036624947477
"6331","MBON30","DNge127",0.0622739447772132
"6332","MBON31","DNge127",0.0902188462895613
"6333","MBON32","DNge127",0.0791684614618213
"6335","MBON35","DNge127",0.2924553322624
"6356","MBON20","DNge128",0.94
"6368","MBON32","DNge128",0.06
"6371","MBON01","DNge129",0.00445103857566766
"6391","MBON20","DNge129",0.228431073614796
"6392","MBON21","DNge129",0.155074612350373
"6397","MBON26","DNge129",0.315246876631729
"6398","MBON27","DNge129",0.0171546465276805
"6401","MBON30","DNge129",0.0234126713062284
"6402","MBON31","DNge129",0.00593471810089021
"6403","MBON32","DNge129",0.00519287833827893
"6404","MBON33","DNge129",0.0910191570842862
"6405","MBON35","DNge129",0.15408232747007
"6426","MBON20","DNge130",1
"6461","MBON20","DNge131",0.866771159874608
"6467","MBON26","DNge131",0.0768872320596459
"6474","MBON33","DNge131",0.0470219435736677
"6475","MBON35","DNge131",0.00931966449207829
"6502","MBON26","DNge132",0.397473560517039
"6509","MBON33","DNge132",0.554347826086957
"6510","MBON35","DNge132",0.0481786133960047
"6526","MBON16","DNge133",0.00599400599400599
"6531","MBON20","DNge133",0.930052505633901
"6537","MBON26","DNge133",0.0570395977372722
"6545","MBON35","DNge133",0.00691389063482087
"6573","MBON27","DNge134",0.137074829931973
"6578","MBON32","DNge134",0.151020408163265
"6579","MBON33","DNge134",0.702380952380952
"6580","MBON35","DNge134",0.00952380952380952
"6581","MBON01","DNge135",0.00701754385964912
"6584","MBON04","DNge135",0.00263157894736842
"6585","MBON05","DNge135",0.00201238390092879
"6588","MBON09","DNge135",0.0011628664495114
"6590","MBON11","DNge135",0.000107491856677524
"6591","MBON12","DNge135",0.00285714285714286
"6596","MBON16","DNge135",0.003
"6601","MBON20","DNge135",0.0833082029397819
"6602","MBON21","DNge135",0.0435794178720145
"6607","MBON26","DNge135",0.199099428619462
"6608","MBON27","DNge135",0.0955663625681414
"6610","MBON29","DNge135",0.00318072972637881
"6611","MBON30","DNge135",0.0256348243159976
"6612","MBON31","DNge135",0.00715605476978335
"6613","MBON32","DNge135",0.0609903985982559
"6614","MBON33","DNge135",0.145069327527771
"6615","MBON35","DNge135",0.317626245191135
"6626","MBON12","DNge136",0.0253272533002009
"6636","MBON20","DNge136",0.240354151143327
"6637","MBON21","DNge136",0.032740078695162
"6642","MBON26","DNge136",0.00461282884126015
"6643","MBON27","DNge136",0.151304601586568
"6646","MBON30","DNge136",0.158084916361624
"6647","MBON31","DNge136",0.00391902078577195
"6648","MBON32","DNge136",0.0441210279342203
"6649","MBON33","DNge136",0.0676141548380774
"6650","MBON35","DNge136",0.271921966513788
"6651","MBON01","DNge138",0.000243881124210689
"6653","MBON03","DNge138",0.000292657349052827
"6654","MBON04","DNge138",0.00259326928744033
"6655","MBON05","DNge138",0.00883721403101437
"6658","MBON09","DNge138",0.0212870876017054
"6661","MBON12","DNge138",0.0176598589886414
"6662","MBON13","DNge138",0.000841602495989013
"6671","MBON20","DNge138",0.149818814806136
"6672","MBON21","DNge138",0.002575722364242
"6677","MBON26","DNge138",0.0128994195865657
"6678","MBON27","DNge138",0.0236696294474705
"6681","MBON30","DNge138",0.0142509182083472
"6682","MBON31","DNge138",0.00559490288211097
"6683","MBON32","DNge138",0.0222918071626343
"6684","MBON33","DNge138",0.187318247066257
"6685","MBON35","DNge138",0.529824967598182
"6689","MBON04","DNge139",0.0540178571428571
"6693","MBON09","DNge139",0.0775665454971858
"6696","MBON12","DNge139",0.102010835844766
"6697","MBON13","DNge139",0.0160883808497074
"6706","MBON20","DNge139",0.277893227529855
"6707","MBON21","DNge139",0.00739198978528247
"6712","MBON26","DNge139",0.078765294877641
"6716","MBON30","DNge139",0.084375
"6717","MBON31","DNge139",0.0388502106268864
"6718","MBON32","DNge139",0.0523266344775835
"6719","MBON33","DNge139",0.0610183584747538
"6720","MBON35","DNge139",0.149695664893481
"6741","MBON20","DNge140",0.136363636363636
"6754","MBON33","DNge140",0.863636363636364
"6757","MBON02","DNge141",0.115384615384615
"6771","MBON16","DNge141",0.134595046684869
"6772","MBON17","DNge141",0.0296078133953551
"6776","MBON20","DNge141",0.447612732095491
"6784","MBON28","DNge141",0.0254523123335693
"6789","MBON33","DNge141",0.247347480106101
"6811","MBON20","DNge142",0.411155202821869
"6812","MBON21","DNge142",0.00925925925925926
"6817","MBON26","DNge142",0.172442321027227
"6821","MBON30","DNge142",0.00925925925925926
"6824","MBON33","DNge142",0.374669312169312
"6825","MBON35","DNge142",0.0232146454630731
"6852","MBON26","DNge144",0.0606060606060606
"6853","MBON27","DNge144",0.5
"6857","MBON31","DNge144",0.0432900432900433
"6858","MBON32","DNge144",0.0779220779220779
"6859","MBON33","DNge144",0.318181818181818
"6881","MBON20","DNge145",0.5
"6888","MBON27","DNge145",0.291666666666667
"6895","MBON35","DNge145",0.208333333333333
"6923","MBON27","DNge146",0.5
"6930","MBON35","DNge146",0.5
"6931","MBON01","DNge147",0.0275011844258765
"6938","MBON09","DNge147",0.0112477541011005
"6940","MBON11","DNge147",0.00142901134375316
"6941","MBON12","DNge147",0.0122749590834697
"6942","MBON13","DNge147",0.00654664484451719
"6951","MBON20","DNge147",0.355636094674556
"6952","MBON21","DNge147",0.00721553371930891
"6953","MBON22","DNge147",0.000179794520547945
"6957","MBON26","DNge147",0.237553328869751
"6958","MBON27","DNge147",0.0111852667426945
"6960","MBON29","DNge147",0.00408374717719717
"6961","MBON30","DNge147",0.000240926700460652
"6962","MBON31","DNge147",0.0165271034119055
"6963","MBON32","DNge147",0.03394524076192
"6964","MBON33","DNge147",0.0555426989440678
"6965","MBON35","DNge147",0.218890710678874
"6986","MBON20","DNge148",0.917205938332699
"6987","MBON21","DNge148",0.0028809218950064
"6992","MBON26","DNge148",0.023449920508744
"6996","MBON30","DNge148",0.0182458386683739
"6997","MBON31","DNge148",0.00715421303656598
"6998","MBON32","DNge148",0.00715421303656598
"6999","MBON33","DNge148",0.0211267605633803
"7000","MBON35","DNge148",0.00278219395866455
"7005","MBON05","DNge149",0.0190189712248536
"7008","MBON09","DNge149",0.0183506917558867
"7010","MBON11","DNge149",0.0242458240044936
"7021","MBON20","DNge149",0.0588235294117647
"7022","MBON21","DNge149",0.0230683450703917
"7023","MBON22","DNge149",0.000226631748589847
"7026","MBON25,MBON34","DNge149",0.00980392156862745
"7028","MBON27","DNge149",0.00568572549719544
"7030","MBON29","DNge149",0.00637488943192287
"7031","MBON30","DNge149",0.000479018969151178
"7033","MBON32","DNge149",0.0157563025210084
"7034","MBON33","DNge149",0.448303026087504
"7035","MBON35","DNge149",0.36986312270861
"7040","MBON05","DNge150",0.0383426097711812
"7043","MBON09","DNge150",0.0319807723187441
"7045","MBON11","DNge150",0.00446953133134026
"7057","MBON21","DNge150",0.0232136672437035
"7058","MBON22","DNge150",0.000698909700866648
"7063","MBON27","DNge150",0.00884799950947315
"7065","MBON29","DNge150",0.0124210140974867
"7066","MBON30","DNge150",0.00044317401227592
"7068","MBON32","DNge150",0.0918367346938775
"7069","MBON33","DNge150",0.447838266983202
"7070","MBON35","DNge150",0.339907320337849
"7075","MBON05","DNge151",0.0334746272246272
"7078","MBON09","DNge151",0.109370894253318
"7080","MBON11","DNge151",0.0253906501767485
"7091","MBON20","DNge151",0.0555555555555556
"7092","MBON21","DNge151",0.070437415406125
"7093","MBON22","DNge151",0.00128424657534247
"7096","MBON25,MBON34","DNge151",0.00555555555555555
"7098","MBON27","DNge151",0.0341192197284072
"7100","MBON29","DNge151",0.0377077972622571
"7101","MBON30","DNge151",0.00294064422728918
"7103","MBON32","DNge151",0.0238095238095238
"7104","MBON33","DNge151",0.236909330239614
"7105","MBON35","DNge151",0.363444539985636
"7110","MBON05","DNge152",0.00921658986175115
"7113","MBON09","DNge152",0.0250078806346538
"7115","MBON11","DNge152",0.00231165283177472
"7127","MBON21","DNge152",0.0102973626142692
"7133","MBON27","DNge152",0.00882631081223074
"7135","MBON29","DNge152",0.00735525901019229
"7136","MBON30","DNge152",0.00105075128717033
"7138","MBON32","DNge152",0.01036866359447
"7139","MBON33","DNge152",0.477408847325838
"7140","MBON35","DNge152",0.44815668202765
"7161","MBON20","DNge157",0.133333333333333
"7174","MBON33","DNge157",0.866666666666667
"7196","MBON20","DNge158",0.267457719585379
"7202","MBON26","DNge158",0.00849802258389755
"7203","MBON27","DNge158",0.207601055412078
"7207","MBON31","DNge158",0.0126065016071755
"7208","MBON32","DNge158",0.0656596296556756
"7209","MBON33","DNge158",0.159938170576468
"7210","MBON35","DNge158",0.278238900579326
"7211","MBON01","DNge159",0.00275154445322525
"7214","MBON04","DNge159",0.0103643919213591
"7215","MBON05","DNge159",0.000309437854564208
"7218","MBON09","DNge159",0.0029002477657674
"7219","MBON10","DNge159",0.00170981924767953
"7221","MBON12","DNge159",0.0453660138956143
"7231","MBON20","DNge159",0.0592644937558749
"7232","MBON21","DNge159",0.021780240689444
"7233","MBON22","DNge159",5.15729757607014e-05
"7236","MBON25,MBON34","DNge159",0.0277393072996042
"7237","MBON26","DNge159",0.065939696766326
"7238","MBON27","DNge159",0.175019195060717
"7241","MBON30","DNge159",0.0512508177783945
"7242","MBON31","DNge159",0.0307120714643322
"7243","MBON32","DNge159",0.120237718958611
"7244","MBON33","DNge159",0.0114781331188101
"7245","MBON35","DNge159",0.373125296993915
"7246","MBON01","DNge160",0.000173751882312058
"7249","MBON04","DNge160",0.0325864883851333
"7253","MBON09","DNge160",0.0567889999031434
"7255","MBON11","DNge160",0.00143028125495349
"7256","MBON12","DNge160",0.00267514783760585
"7257","MBON13","DNge160",0.00134602019085976
"7262","MBON17","DNge160",5.79172941040195e-05
"7266","MBON20","DNge160",0.327704287073909
"7267","MBON21","DNge160",0.00252090230111025
"7268","MBON22","DNge160",6.13371498671028e-05
"7271","MBON25,MBON34","DNge160",0.00518102372034956
"7272","MBON26","DNge160",0.103385422521789
"7273","MBON27","DNge160",0.000449805765692087
"7275","MBON29","DNge160",0.000817828664894704
"7276","MBON30","DNge160",0.123505665892049
"7277","MBON31","DNge160",0.0273811755122978
"7278","MBON32","DNge160",0.0402104035540867
"7279","MBON33","DNge160",0.0763865067132597
"7280","MBON35","DNge160",0.197337034382584
"7296","MBON16","DNge161",0.0681818181818182
"7301","MBON20","DNge161",0.84527972027972
"7314","MBON33","DNge161",0.0865384615384615
"7319","MBON04","DNge162",0.102630575222294
"7323","MBON09","DNge162",0.0106122839227601
"7336","MBON20","DNge162",0.0884423162166672
"7337","MBON21","DNge162",0.00736861256962944
"7341","MBON25,MBON34","DNge162",0.036426672864669
"7342","MBON26","DNge162",0.00562799581057808
"7343","MBON27","DNge162",0.198809475527381
"7346","MBON30","DNge162",0.0145664567797694
"7347","MBON31","DNge162",0.000290794283815221
"7348","MBON32","DNge162",0.116219020217268
"7349","MBON33","DNge162",0.139379244832372
"7350","MBON35","DNge162",0.279626551752797
"7351","MBON01","DNge163",0.00650494646971134
"7355","MBON05","DNge163",0.000277736631610132
"7357","MBON07","DNge163",0.317498230714791
"7358","MBON09","DNge163",0.157851023308535
"7361","MBON12","DNge163",0.0869178972089671
"7362","MBON13","DNge163",0.0419666392158644
"7363","MBON14","DNge163",0.0790280726586459
"7372","MBON21","DNge163",0.0684756594477738
"7377","MBON26","DNge163",0.00396391373036808
"7378","MBON27","DNge163",0.0302276122870603
"7381","MBON30","DNge163",0.000222189305288106
"7383","MBON32","DNge163",0.00277188016041519
"7384","MBON33","DNge163",0.181733328298979
"7385","MBON35","DNge163",0.0225608705619912
"7386","MBON01","DNge164",0.00462149536344744
"7387","MBON02","DNge164",0.00133270057150648
"7388","MBON03","DNge164",0.000229671409648336
"7389","MBON04","DNge164",0.00988446363382638
"7390","MBON05","DNge164",0.0354283927330259
"7393","MBON09","DNge164",0.0858108335727963
"7394","MBON10","DNge164",2.13647822928684e-05
"7395","MBON11","DNge164",0.0100370135734967
"7396","MBON12","DNge164",0.00869749970222253
"7397","MBON13","DNge164",0.00121431912454384
"7401","MBON16","DNge164",0.000612430591199664
"7402","MBON17","DNge164",0.00453991797794191
"7404","MBON18","DNge164",0.0403753855243991
"7406","MBON20","DNge164",0.204988780217607
"7407","MBON21","DNge164",0.0513740503461602
"7408","MBON22","DNge164",0.00122394725932026
"7411","MBON25,MBON34","DNge164",0.00840077410274455
"7412","MBON26","DNge164",0.0123899856758095
"7413","MBON27","DNge164",0.0381753216042102
"7415","MBON29","DNge164",0.0290895761493856
"7416","MBON30","DNge164",0.00491232113524329
"7417","MBON31","DNge164",0.0104949099349592
"7418","MBON32","DNge164",0.0667284158129105
"7419","MBON33","DNge164",0.0764693527716192
"7420","MBON35","DNge164",0.292947076429683
"7424","MBON04","DNge165",0.0559455423218814
"7431","MBON12","DNge165",0.00284450063211125
"7436","MBON16","DNge165",0.00120675784392599
"7441","MBON20","DNge165",0.831159026664383
"7447","MBON26","DNge165",0.0158167702210005
"7448","MBON27","DNge165",0.0132743362831858
"7454","MBON33","DNge165",0.0374672530005553
"7455","MBON35","DNge165",0.0422858130329568
"7482","MBON26","DNge168",0.0620074792890832
"7483","MBON27","DNge168",0.241064804383309
"7487","MBON31","DNge168",0.224824814443721
"7488","MBON32","DNge168",0.155823552817653
"7490","MBON35","DNge168",0.316279349066234
"7511","MBON20","DNge169",0.658663445657801
"7517","MBON26","DNge169",0.0920427940611171
"7524","MBON33","DNge169",0.236953681563833
"7525","MBON35","DNge169",0.0123400787172495
"7526","MBON01","DNge170",0.00646352723915051
"7541","MBON16","DNge170",0.00119617224880383
"7546","MBON20","DNge170",0.05642781503516
"7552","MBON26","DNge170",0.218665351049833
"7553","MBON27","DNge170",0.147629388284358
"7556","MBON30","DNge170",0.0328807331227174
"7557","MBON31","DNge170",0.0434770058156483
"7558","MBON32","DNge170",0.0703201572469217
"7559","MBON33","DNge170",0.0506654567453116
"7560","MBON35","DNge170",0.372274393212096
"7594","MBON33","DNge171a",0.733333333333333
"7595","MBON35","DNge171a",0.266666666666667
"7629","MBON33","DNge172",1
"7631","MBON01","DNge173",0.172310030395137
"7638","MBON09","DNge173",0.015
"7641","MBON12","DNge173",0.0745446857535052
"7642","MBON13","DNge173",0.0311550151975684
"7651","MBON20","DNge173",0.0446428571428571
"7652","MBON21","DNge173",0.0245535714285714
"7657","MBON26","DNge173",0.0216696478442429
"7658","MBON27","DNge173",0.0474485165039764
"7662","MBON31","DNge173",0.00197081881533101
"7663","MBON32","DNge173",0.0581002972311621
"7665","MBON35","DNge173",0.508604559687649
"7666","MBON01","DNge174",0.00526431234919939
"7676","MBON12","DNge174",0.00493529282737443
"7677","MBON13","DNge174",0.00263215617459969
"7687","MBON21","DNge174",0.0360824742268041
"7691","MBON25,MBON34","DNge174",0.0229885057471264
"7692","MBON26","DNge174",0.0328387967586457
"7693","MBON27","DNge174",0.0805690620073936
"7697","MBON31","DNge174",0.0195401247875388
"7698","MBON32","DNge174",0.144308766733044
"7699","MBON33","DNge174",0.0113705275924803
"7700","MBON35","DNge174",0.639469980795794
"7701","MBON01","DNge175",0.0205715373815836
"7703","MBON03","DNge175",0.000491021324354658
"7704","MBON04","DNge175",0.00189393939393939
"7705","MBON05","DNge175",0.000984251968503937
"7708","MBON09","DNge175",0.00591908589969035
"7709","MBON10","DNge175",0.0055239898989899
"7711","MBON12","DNge175",0.134343252313228
"7712","MBON13","DNge175",0.00156363433294242
"7721","MBON20","DNge175",0.157343151085381
"7722","MBON21","DNge175",0.00529781078501551
"7727","MBON26","DNge175",0.0527119047939562
"7728","MBON27","DNge175",0.0711321238635053
"7730","MBON29","DNge175",0.000282656975570361
"7731","MBON30","DNge175",0.00797756699167461
"7732","MBON31","DNge175",0.0175519531668727
"7733","MBON32","DNge175",0.0411185513784927
"7734","MBON33","DNge175",0.0627086304206311
"7735","MBON35","DNge175",0.412584938025669
"7763","MBON27","DNge176",0.405933646506166
"7767","MBON31","DNge176",0.259546755725191
"7768","MBON32","DNge176",0.334519597768644
"7787","MBON17","DNge177",0.00952380952380952
"7791","MBON20","DNge177",0.322175536881419
"7797","MBON26","DNge177",0.11195302979949
"7798","MBON27","DNge177",0.32349617813227
"7803","MBON32","DNge177",0.0122632103688933
"7804","MBON33","DNge177",0.0411764705882353
"7805","MBON35","DNge177",0.179411764705882
"7826","MBON20","DNge178",0.153801945181256
"7832","MBON26","DNge178",0.0283814244205779
"7833","MBON27","DNge178",0.156173161619998
"7837","MBON31","DNge178",0.0447577239366558
"7838","MBON32","DNge178",0.146923563227798
"7839","MBON33","DNge178",0.0524977895667551
"7840","MBON35","DNge178",0.41746439204696
"7861","MBON20","DNge179",0.68281683626272
"7867","MBON26","DNge179",0.0853625909198092
"7872","MBON31","DNge179",0.0834888071787457
"7873","MBON32","DNge179",0.105778574149364
"7874","MBON33","DNge179",0.0425531914893617
"7903","MBON27","DNge181",0.375
"7909","MBON33","DNge181",0.433823529411765
"7910","MBON35","DNge181",0.191176470588235
"7944","MBON33","DNge183",0.5
"7945","MBON35","DNge183",0.5
"7979","MBON33","DNge184",1
"8014","MBON33","DNge185",1
"8019","MBON04","DNge186",0.0555555555555555
"8023","MBON09","DNge186",0.0152091197251258
"8026","MBON12","DNge186",0.0178067719035707
"8027","MBON13","DNge186",0.00723980668721522
"8036","MBON20","DNge186",0.104771712501976
"8037","MBON21","DNge186",0.00174972173828881
"8042","MBON26","DNge186",0.00713956051886617
"8043","MBON27","DNge186",0.381312868656514
"8047","MBON31","DNge186",0.028139753743435
"8048","MBON32","DNge186",0.0130643150970579
"8049","MBON33","DNge186",0.0293245254182754
"8050","MBON35","DNge186",0.33868628845412
"8054","MBON04","DNge187",0.0705716302046577
"8058","MBON09","DNge187",0.0299745783245792
"8061","MBON12","DNge187",0.0184780228291941
"8062","MBON13","DNge187",0.00750200261896219
"8071","MBON20","DNge187",0.196017571633216
"8072","MBON21","DNge187",0.00325057165668557
"8077","MBON26","DNge187",0.00152905198776758
"8078","MBON27","DNge187",0.451411432604093
"8082","MBON31","DNge187",0.0107033639143731
"8083","MBON32","DNge187",0.00247362611512223
"8084","MBON33","DNge187",0.027091876633161
"8085","MBON35","DNge187",0.180996271478188
"8106","MBON20","DNge189",1
"8124","MBON04","DNge190",0.0481651376146789
"8128","MBON09","DNge190",0.0944000981117786
"8130","MBON11","DNge190",0.0055045871559633
"8131","MBON12","DNge190",0.0335794016902766
"8132","MBON13","DNge190",0.0135092316872357
"8141","MBON20","DNge190",0.0837155963302752
"8142","MBON21","DNge190",0.0157392991136558
"8146","MBON25,MBON34","DNge190",0.201987767584098
"8147","MBON26","DNge190",0.0316603705702464
"8151","MBON30","DNge190",0.0164720600500417
"8153","MBON32","DNge190",0.0420342272406493
"8154","MBON33","DNge190",0.0917431192660551
"8155","MBON35","DNge190",0.321489103585046
"8157","MBON02","DNge191",0.0199004975124378
"8171","MBON16","DNge191",0.0528409090909091
"8176","MBON20","DNge191",0.687892921754862
"8182","MBON26","DNge191",0.104664179104478
"8189","MBON33","DNge191",0.134701492537313
"8206","MBON16","DNge192",0.0276988636363636
"8211","MBON20","DNge192",0.487926136363636
"8217","MBON26","DNge192",0.136160714285714
"8224","MBON33","DNge192",0.276995798319328
"8225","MBON35","DNge192",0.071218487394958
"8252","MBON26","DNge194",0.891891891891892
"8260","MBON35","DNge194",0.108108108108108
"8268","MBON09","DNge195",0.0151515151515152
"8281","MBON20","DNge195",0.0113636363636364
"8287","MBON26","DNge195",0.0868478357900313
"8288","MBON27","DNge195",0.198240585433957
"8292","MBON31","DNge195",0.00342773188391578
"8293","MBON32","DNge195",0.132105092933011
"8294","MBON33","DNge195",0.0113636363636364
"8295","MBON35","DNge195",0.541499966080297
"8329","MBON33","DNge196",0.735294117647059
"8330","MBON35","DNge196",0.264705882352941
"8338","MBON09","DNge197",0.289473684210526
"8357","MBON26","DNge197",0.445945945945946
"8364","MBON33","DNge197",0.131578947368421
"8365","MBON35","DNge197",0.133001422475107
