"","dataset","type.pre","type.post","weight","npre","npost","query"
"408","flywire","LAL171,LAL172","DNpe023",76,4,2,"fw:LAL171,LAL172"
"409","flywire","LAL171,LAL172","CB0677",75,4,2,"fw:LAL171,LAL172"
"410","flywire","LAL171,LAL172","LAL014",75,4,2,"fw:LAL171,LAL172"
"411","flywire","LAL171,LAL172","DNge041",68,4,2,"fw:LAL171,LAL172"
"412","flywire","LAL171,LAL172","SMP544",67,4,4,"fw:LAL171,LAL172"
"413","flywire","LAL171,LAL172","LAL127",62,4,3,"fw:LAL171,LAL172"
"414","flywire","LAL171,LAL172","LAL137",53,4,2,"fw:LAL171,LAL172"
"415","flywire","LAL171,LAL172","720575940627339876",50,3,2,"fw:LAL171,LAL172"
"416","flywire","LAL171,LAL172","MBON26",47,3,2,"fw:LAL171,LAL172"
"417","flywire","LAL171,LAL172","LAL128",45,4,2,"fw:LAL171,LAL172"
"418","flywire","LAL171,LAL172","LAL135",45,4,2,"fw:LAL171,LAL172"
"419","flywire","LAL171,LAL172","LAL171,LAL172",44,4,4,"fw:LAL171,LAL172"
"420","flywire","LAL171,LAL172","PPM1205",38,3,2,"fw:LAL171,LAL172"
"421","flywire","LAL171,LAL172","LAL186",37,4,2,"fw:LAL171,LAL172"
"422","flywire","LAL171,LAL172","LAL051",34,3,2,"fw:LAL171,LAL172"
"423","flywire","LAL171,LAL172","LAL185",34,3,2,"fw:LAL171,LAL172"
"424","flywire","LAL171,LAL172","VES047",33,4,2,"fw:LAL171,LAL172"
"425","flywire","LAL171,LAL172","LAL081",29,3,2,"fw:LAL171,LAL172"
"426","flywire","LAL171,LAL172","720575940630624530",28,4,2,"fw:LAL171,LAL172"
"427","flywire","LAL171,LAL172","LAL167a",16,2,2,"fw:LAL171,LAL172"
"428","flywire","LAL171,LAL172","AOTUv1A_T01",14,2,2,"fw:LAL171,LAL172"
"429","flywire","LAL171,LAL172","LAL110",14,2,2,"fw:LAL171,LAL172"
"430","flywire","LAL171,LAL172","LAL153",14,2,1,"fw:LAL171,LAL172"
"431","flywire","LAL171,LAL172","720575940611182554",12,1,1,"fw:LAL171,LAL172"
"432","flywire","LAL171,LAL172","LCNOpm",11,1,1,"fw:LAL171,LAL172"
"433","flywire","LAL171,LAL172","CB0689",10,1,1,"fw:LAL171,LAL172"
"434","flywire","LAL171,LAL172","720575940633062335",8,1,1,"fw:LAL171,LAL172"
"435","flywire","LAL171,LAL172","PS233",7,1,1,"fw:LAL171,LAL172"
"436","flywire","LAL171,LAL172","CB0497",6,1,1,"fw:LAL171,LAL172"
"437","flywire","LAL171,LAL172","DNge127",6,1,1,"fw:LAL171,LAL172"
"438","flywire","LAL171,LAL172","LAL099",6,1,1,"fw:LAL171,LAL172"
"439","flywire","LAL171,LAL172","LAL173,LAL174",6,1,1,"fw:LAL171,LAL172"
"440","flywire","LAL171,LAL172","VES059",6,1,1,"fw:LAL171,LAL172"
"441","flywire","CB0646",NA,305,2,5,"fw:CB0646"
"442","flywire","CB0646","VES040",256,2,2,"fw:CB0646"
"443","flywire","CB0646","VES075",244,2,2,"fw:CB0646"
"444","flywire","CB0646","VES059",242,2,2,"fw:CB0646"
"445","flywire","CB0646","v2LN37",221,2,2,"fw:CB0646"
"446","flywire","CB0646","LAL135",201,2,2,"fw:CB0646"
"447","flywire","CB0646","LAL115",198,2,2,"fw:CB0646"
"448","flywire","CB0646","MBON26",192,2,2,"fw:CB0646"
"449","flywire","CB0646","DNge053",175,2,2,"fw:CB0646"
"450","flywire","CB0646","VES016",173,2,2,"fw:CB0646"
"451","flywire","CB0646","AVLP446",130,2,2,"fw:CB0646"
"452","flywire","CB0646","CRE017",93,2,4,"fw:CB0646"
"453","flywire","CB0646","DNbe008",75,2,2,"fw:CB0646"
"454","flywire","CB0646","LAL031",71,2,4,"fw:CB0646"
"455","flywire","CB0646","CRE018",63,2,5,"fw:CB0646"
"456","flywire","CB0646","720575940625958922",54,2,5,"fw:CB0646"
"457","flywire","CB0646","SMP112",42,2,4,"fw:CB0646"
"458","flywire","CB0646","V_l2PN",41,2,2,"fw:CB0646"
"459","flywire","CB0646","M_l2PN3t18",38,2,3,"fw:CB0646"
"460","flywire","CB0646","LAL038",33,2,2,"fw:CB0646"
"461","flywire","CB0646","SAD085",33,2,2,"fw:CB0646"
"462","flywire","CB0646","CB0629",31,2,2,"fw:CB0646"
"463","flywire","CB0646","CB0550",29,2,2,"fw:CB0646"
"464","flywire","CB0646","ExR6",27,2,2,"fw:CB0646"
"465","flywire","CB0646","720575940607472649",25,2,3,"fw:CB0646"
"466","flywire","CB0646","CB0463",25,2,2,"fw:CB0646"
"467","flywire","CB0646","MZ_lv2PN",23,2,2,"fw:CB0646"
"468","flywire","CB0646","SMP164",23,2,2,"fw:CB0646"
"469","flywire","CB0646","720575940616029218",21,2,2,"fw:CB0646"
"470","flywire","CB0646","M_l2PN10t19a",21,1,1,"fw:CB0646"
"471","flywire","CB0646","SMP014",21,2,2,"fw:CB0646"
"472","flywire","CB0646","CB0584",16,2,2,"fw:CB0646"
"473","flywire","CB0646","CB0166",15,2,2,"fw:CB0646"
"474","flywire","CB0646","LAL155",14,1,2,"fw:CB0646"
"475","flywire","CB0646","LAL011",12,2,2,"fw:CB0646"
"476","flywire","CB0646","LAL052",12,1,1,"fw:CB0646"
"477","flywire","CB0646","PVLP144",12,1,2,"fw:CB0646"
"478","flywire","CB0646","LAL173,LAL174",11,1,1,"fw:CB0646"
"479","flywire","CB0646","VES078",11,1,1,"fw:CB0646"
"480","flywire","CB0646","LAL198",10,1,1,"fw:CB0646"
"481","flywire","CB0646","AVLP042",9,1,1,"fw:CB0646"
"482","flywire","CB0646","DNge041",9,1,1,"fw:CB0646"
"483","flywire","CB0646","720575940627339876",8,1,1,"fw:CB0646"
"484","flywire","CB0646","AL-AST1",8,1,1,"fw:CB0646"
"485","flywire","CB0646","CB0650",8,1,1,"fw:CB0646"
"486","flywire","CB0646","AVLP457",6,1,1,"fw:CB0646"
"487","flywire","CB0646","CB0448",6,1,1,"fw:CB0646"
"488","flywire","CB0646","LAL051",6,1,1,"fw:CB0646"
"489","flywire","CB0646","VES054",6,1,1,"fw:CB0646"
"490","flywire","DNa03","DNae015",524,2,2,"fw:DNa03"
"491","flywire","DNa03","DNa02",514,2,2,"fw:DNa03"
"492","flywire","DNa03","DNae014",478,2,2,"fw:DNa03"
"493","flywire","DNa03","LAL074,LAL084",433,2,4,"fw:DNa03"
"494","flywire","DNa03","DNg04",374,2,4,"fw:DNa03"
"495","flywire","DNa03","DNae016",335,2,2,"fw:DNa03"
"496","flywire","DNa03","PLP060",313,2,2,"fw:DNa03"
"497","flywire","DNa03","VES041",290,2,2,"fw:DNa03"
"498","flywire","DNa03","PS274",264,2,2,"fw:DNa03"
"499","flywire","DNa03","DNae019",250,2,2,"fw:DNa03"
"500","flywire","DNa03","DNae018",222,2,2,"fw:DNa03"
"501","flywire","DNa03","PS100",187,2,2,"fw:DNa03"
"502","flywire","DNa03","DNa06",166,2,2,"fw:DNa03"
"503","flywire","DNa03","PS137",154,2,4,"fw:DNa03"
"504","flywire","DNa03","LAL073",153,2,2,"fw:DNa03"
"505","flywire","DNa03","PS090a",151,2,2,"fw:DNa03"
"506","flywire","DNa03","LAL119",146,2,2,"fw:DNa03"
"507","flywire","DNa03","720575940643253271",137,2,6,"fw:DNa03"
"508","flywire","DNa03","LAL018",136,2,2,"fw:DNa03"
"509","flywire","DNa03","PS018a",133,2,2,"fw:DNa03"
"510","flywire","DNa03","DNpe023",104,2,2,"fw:DNa03"
"511","flywire","DNa03","PS065",98,2,2,"fw:DNa03"
"512","flywire","DNa03","CB0556",94,2,2,"fw:DNa03"
"513","flywire","DNa03","PS059",88,2,4,"fw:DNa03"
"514","flywire","DNa03","PS080",87,2,2,"fw:DNa03"
"515","flywire","DNa03","VES015",87,2,2,"fw:DNa03"
"516","flywire","DNa03","CB0757",86,2,4,"fw:DNa03"
"517","flywire","DNa03","LAL111,PS060",86,2,4,"fw:DNa03"
"518","flywire","DNa03","CB0164",83,2,2,"fw:DNa03"
"519","flywire","DNa03","720575940631725819",81,2,3,"fw:DNa03"
"520","flywire","DNa03","720575940610507106",80,2,4,"fw:DNa03"
"521","flywire","DNa03","720575940632639202",74,2,2,"fw:DNa03"
"522","flywire","DNa03","PS010",68,2,2,"fw:DNa03"
"523","flywire","DNa03","PS023,PS024",65,2,6,"fw:DNa03"
"524","flywire","DNa03","PVLP060",65,2,6,"fw:DNa03"
"525","flywire","DNa03","DNge218",57,2,2,"fw:DNa03"
"526","flywire","DNa03","PS232",56,2,2,"fw:DNa03"
"527","flywire","DNa03","CB0527",53,2,2,"fw:DNa03"
"528","flywire","DNa03","CB0606",49,2,2,"fw:DNa03"
"529","flywire","DNa03","DNpe022",48,2,2,"fw:DNa03"
"530","flywire","DNa03","CB0172",46,2,2,"fw:DNa03"
"531","flywire","DNa03","DNg01_b",45,2,2,"fw:DNa03"
"532","flywire","DNa03","LAL131b",45,2,2,"fw:DNa03"
"533","flywire","DNa03","DNa04",44,2,2,"fw:DNa03"
"534","flywire","DNa03","CB0625",42,2,2,"fw:DNa03"
"535","flywire","DNa03","DNae006",42,2,2,"fw:DNa03"
"536","flywire","DNa03","CB0543",41,2,2,"fw:DNa03"
"537","flywire","DNa03","IB024",40,2,2,"fw:DNa03"
"538","flywire","DNa03","PS020",39,2,2,"fw:DNa03"
"539","flywire","DNa03","DNp18",37,2,2,"fw:DNa03"
"540","flywire","DNa03","DNpe078",36,1,3,"fw:DNa03"
"541","flywire","DNa03","DNge211",34,2,2,"fw:DNa03"
"542","flywire","DNa03","DNge224",34,2,2,"fw:DNa03"
"543","flywire","DNa03","LAL026",34,2,3,"fw:DNa03"
"544","flywire","DNa03","DNb02",32,2,3,"fw:DNa03"
"545","flywire","DNa03","DNde003",32,2,2,"fw:DNa03"
"546","flywire","DNa03","LAL046",32,2,2,"fw:DNa03"
"547","flywire","DNa03","PS019",32,2,3,"fw:DNa03"
"548","flywire","DNa03","DNbe011",29,2,2,"fw:DNa03"
"549","flywire","DNa03","CB0564",28,2,2,"fw:DNa03"
"550","flywire","DNa03","PS112",28,2,2,"fw:DNa03"
"551","flywire","DNa03","LAL014",27,2,2,"fw:DNa03"
"552","flywire","DNa03","CB0677",25,2,2,"fw:DNa03"
"553","flywire","DNa03","DNde004",24,1,1,"fw:DNa03"
"554","flywire","DNa03","DNae004",20,2,2,"fw:DNa03"
"555","flywire","DNa03","LAL193",20,2,2,"fw:DNa03"
"556","flywire","DNa03","LAL125,LAL108",18,2,2,"fw:DNa03"
"557","flywire","DNa03","PS233",18,2,2,"fw:DNa03"
"558","flywire","DNa03","LAL163,LAL164",17,2,2,"fw:DNa03"
"559","flywire","DNa03","LAL200",17,2,2,"fw:DNa03"
"560","flywire","DNa03","DNae009",16,2,2,"fw:DNa03"
"561","flywire","DNa03","CB0100",14,2,2,"fw:DNa03"
"562","flywire","DNa03","DNge168",14,1,1,"fw:DNa03"
"563","flywire","DNa03","LAL010",14,2,2,"fw:DNa03"
"564","flywire","DNa03","LAL173,LAL174",14,2,2,"fw:DNa03"
"565","flywire","DNa03","720575940606185090",13,1,1,"fw:DNa03"
"566","flywire","DNa03","720575940610322040",13,1,1,"fw:DNa03"
"567","flywire","DNa03","CB0049",13,1,1,"fw:DNa03"
"568","flywire","DNa03","720575940629198279",12,1,2,"fw:DNa03"
"569","flywire","DNa03","DNpe090",12,1,1,"fw:DNa03"
"570","flywire","DNa03","LNO2",12,1,1,"fw:DNa03"
"571","flywire","DNa03","DNae012",11,1,1,"fw:DNa03"
"572","flywire","DNa03","DNg01_a",11,1,1,"fw:DNa03"
"573","flywire","DNa03","SMP543",11,1,1,"fw:DNa03"
"574","flywire","DNa03","CB0009",10,1,1,"fw:DNa03"
"575","flywire","DNa03","PS049",10,1,1,"fw:DNa03"
"576","flywire","DNa03","720575940630981906",9,1,1,"fw:DNa03"
"577","flywire","DNa03","CB0528",9,1,1,"fw:DNa03"
"578","flywire","DNa03","LAL049",9,1,1,"fw:DNa03"
"579","flywire","DNa03","720575940617566769",8,1,1,"fw:DNa03"
"580","flywire","DNa03","CB0784",8,1,1,"fw:DNa03"
"581","flywire","DNa03","DNge186",8,1,1,"fw:DNa03"
"582","flywire","DNa03","SAD013",8,1,1,"fw:DNa03"
"583","flywire","DNa03","CB0751",7,1,1,"fw:DNa03"
"584","flywire","DNa03","DNae007",7,1,1,"fw:DNa03"
"585","flywire","DNa03","DNg31",7,1,1,"fw:DNa03"
"586","flywire","DNa03","DNge199",7,1,1,"fw:DNa03"
"587","flywire","DNa03","LAL017",7,1,1,"fw:DNa03"
"588","flywire","DNa03","LAL113",7,1,1,"fw:DNa03"
"589","flywire","DNa03","PLP021",7,1,1,"fw:DNa03"
"590","flywire","DNa03","PS031",7,1,1,"fw:DNa03"
"591","flywire","DNa03","PS064",7,1,1,"fw:DNa03"
"592","flywire","DNa03","CB0005",6,1,1,"fw:DNa03"
"593","flywire","DNa03","CB0040",6,1,1,"fw:DNa03"
"594","flywire","DNa03","CB0679",6,1,1,"fw:DNa03"
"595","flywire","DNa03","DNpe085",6,1,1,"fw:DNa03"
"596","flywire","DNa03","LAL122",6,1,1,"fw:DNa03"
"597","flywire","DNa03","OA-AL2b2",6,1,1,"fw:DNa03"
"598","flywire","DNa03","PS057",6,1,1,"fw:DNa03"
"599","flywire","LAL120b","LAL165",579,2,2,"fw:LAL120b"
"600","flywire","LAL120b","LAL103,LAL109",530,2,4,"fw:LAL120b"
"601","flywire","LAL120b","LAL145",277,2,4,"fw:LAL120b"
"602","flywire","LAL120b","PS240,PS264",195,2,6,"fw:LAL120b"
"603","flywire","LAL120b","CB0757",177,2,4,"fw:LAL120b"
"604","flywire","LAL120b","AOTU042",142,2,4,"fw:LAL120b"
"605","flywire","LAL120b","CB0463",137,2,2,"fw:LAL120b"
"606","flywire","LAL120b","LAL122",118,2,2,"fw:LAL120b"
"607","flywire","LAL120b","LAL130",114,2,2,"fw:LAL120b"
"608","flywire","LAL120b","LAL170",111,2,2,"fw:LAL120b"
"609","flywire","LAL120b","LAL135",96,2,2,"fw:LAL120b"
"610","flywire","LAL120b","VES056",91,2,2,"fw:LAL120b"
"611","flywire","LAL120b","CB0100",89,2,2,"fw:LAL120b"
"612","flywire","LAL120b","LAL045",80,2,2,"fw:LAL120b"
"613","flywire","LAL120b","LAL186",75,2,2,"fw:LAL120b"
"614","flywire","LAL120b","PS214",72,2,2,"fw:LAL120b"
"615","flywire","LAL120b","720575940637587813",69,2,4,"fw:LAL120b"
"616","flywire","LAL120b","SMP554",67,2,2,"fw:LAL120b"
"617","flywire","LAL120b","CB0220",66,2,2,"fw:LAL120b"
"618","flywire","LAL120b","DNa02",62,2,2,"fw:LAL120b"
"619","flywire","LAL120b","LAL185",62,2,4,"fw:LAL120b"
"620","flywire","LAL120b",NA,62,2,5,"fw:LAL120b"
"621","flywire","LAL120b","LAL100",57,2,2,"fw:LAL120b"
"622","flywire","LAL120b","mALD1",51,2,2,"fw:LAL120b"
"623","flywire","LAL120b","LAL104,LAL105",48,2,2,"fw:LAL120b"
"624","flywire","LAL120b","CB0316",47,2,2,"fw:LAL120b"
"625","flywire","LAL120b","720575940617887646",46,2,4,"fw:LAL120b"
"626","flywire","LAL120b","DNde002",45,2,2,"fw:LAL120b"
"627","flywire","LAL120b","LAL152",44,2,2,"fw:LAL120b"
"628","flywire","LAL120b","LAL051",43,2,2,"fw:LAL120b"
"629","flywire","LAL120b","LAL183",43,2,2,"fw:LAL120b"
"630","flywire","LAL120b","ATL016",42,2,2,"fw:LAL120b"
"631","flywire","LAL120b","LAL198",41,2,2,"fw:LAL120b"
"632","flywire","LAL120b","DNde005",40,2,2,"fw:LAL120b"
"633","flywire","LAL120b","LAL043",34,2,4,"fw:LAL120b"
"634","flywire","LAL120b","LAL179b",34,2,2,"fw:LAL120b"
"635","flywire","LAL120b","LAL018",30,2,2,"fw:LAL120b"
"636","flywire","LAL120b","DNbe006",27,2,2,"fw:LAL120b"
"637","flywire","LAL120b","LAL120a",27,2,2,"fw:LAL120b"
"638","flywire","LAL120b","LAL141",27,2,2,"fw:LAL120b"
"639","flywire","LAL120b","LAL179a",26,2,2,"fw:LAL120b"
"640","flywire","LAL120b","LAL180",26,2,2,"fw:LAL120b"
"641","flywire","LAL120b","CB0285",25,2,2,"fw:LAL120b"
"642","flywire","LAL120b","720575940615281862",23,2,2,"fw:LAL120b"
"643","flywire","LAL120b","CRE100",23,1,1,"fw:LAL120b"
"644","flywire","LAL120b","VES026",23,2,2,"fw:LAL120b"
"645","flywire","LAL120b","VES061",23,1,2,"fw:LAL120b"
"646","flywire","LAL120b","720575940618706112",22,2,2,"fw:LAL120b"
"647","flywire","LAL120b","LAL016",22,2,2,"fw:LAL120b"
"648","flywire","LAL120b","PVLP004,PVLP005",22,2,3,"fw:LAL120b"
"649","flywire","LAL120b","PLP013",21,2,2,"fw:LAL120b"
"650","flywire","LAL120b","SMP544",21,2,3,"fw:LAL120b"
"651","flywire","LAL120b","VES077",21,2,2,"fw:LAL120b"
"652","flywire","LAL120b","LT38",19,1,2,"fw:LAL120b"
"653","flywire","LAL120b","OA-VUMa1",18,1,2,"fw:LAL120b"
"654","flywire","LAL120b","DNpe065",17,2,2,"fw:LAL120b"
"655","flywire","LAL120b","720575940624945438",16,1,1,"fw:LAL120b"
"656","flywire","LAL120b","LAL042",16,2,2,"fw:LAL120b"
"657","flywire","LAL120b","SAD013",16,1,1,"fw:LAL120b"
"658","flywire","LAL120b","720575940639142116",15,2,2,"fw:LAL120b"
"659","flywire","LAL120b","CB0204",15,2,2,"fw:LAL120b"
"660","flywire","LAL120b","PS026",15,1,1,"fw:LAL120b"
"661","flywire","LAL120b","DNbe003",14,2,2,"fw:LAL120b"
"662","flywire","LAL120b","LAL008",12,1,1,"fw:LAL120b"
"663","flywire","LAL120b","720575940634545294",11,1,1,"fw:LAL120b"
"664","flywire","LAL120b","LT42",11,1,1,"fw:LAL120b"
"665","flywire","LAL120b","VES011",11,1,1,"fw:LAL120b"
"666","flywire","LAL120b","CB0397",10,1,1,"fw:LAL120b"
"667","flywire","LAL120b","LAL137",10,1,1,"fw:LAL120b"
"668","flywire","LAL120b","LAL140",9,1,1,"fw:LAL120b"
"669","flywire","LAL120b","PVLP149",9,1,1,"fw:LAL120b"
"670","flywire","LAL120b","CB0053",8,1,1,"fw:LAL120b"
"671","flywire","LAL120b","CL265",8,1,1,"fw:LAL120b"
"672","flywire","LAL120b","DNge103",8,1,1,"fw:LAL120b"
"673","flywire","LAL120b","LAL040",8,1,1,"fw:LAL120b"
"674","flywire","LAL120b","LAL131b",8,1,1,"fw:LAL120b"
"675","flywire","LAL120b","PS127",8,1,1,"fw:LAL120b"
"676","flywire","LAL120b","PVLP070",8,1,1,"fw:LAL120b"
"677","flywire","LAL120b","VES058",8,1,1,"fw:LAL120b"
"678","flywire","LAL120b","DNge175",7,1,1,"fw:LAL120b"
"679","flywire","LAL120b","LAL010",7,1,1,"fw:LAL120b"
"680","flywire","LAL120b","LAL099",7,1,1,"fw:LAL120b"
"681","flywire","LAL120b","SMP163",7,1,1,"fw:LAL120b"
"682","flywire","LAL120b","720575940644361582",6,1,1,"fw:LAL120b"
"683","flywire","LAL120b","AVLP294",6,1,1,"fw:LAL120b"
"684","flywire","LAL120b","CL278",6,1,1,"fw:LAL120b"
"685","flywire","LAL120b","CL279",6,1,1,"fw:LAL120b"
"686","flywire","LAL120b","DNae003",6,1,1,"fw:LAL120b"
"687","flywire","LAL120b","LAL014",6,1,1,"fw:LAL120b"
"688","flywire","LAL120b","LAL021",6,1,1,"fw:LAL120b"
"689","flywire","LAL120b","LAL193",6,1,1,"fw:LAL120b"
"690","flywire","LAL120b","PLP173",6,1,1,"fw:LAL120b"
"691","flywire","LAL018","DNae014",382,2,2,"fw:LAL018"
"692","flywire","LAL018","DNae004",381,2,2,"fw:LAL018"
"693","flywire","LAL018","DNa02",368,2,2,"fw:LAL018"
"694","flywire","LAL018","DNa04",240,2,2,"fw:LAL018"
"695","flywire","LAL018","DNae015",229,2,2,"fw:LAL018"
"696","flywire","LAL018","DNg04",194,2,4,"fw:LAL018"
"697","flywire","LAL018","DNge211",171,2,2,"fw:LAL018"
"698","flywire","LAL018","PS100",147,2,2,"fw:LAL018"
"699","flywire","LAL018","DNa01",128,2,2,"fw:LAL018"
"700","flywire","LAL018","LAL125,LAL108",114,2,4,"fw:LAL018"
"701","flywire","LAL018","LAL074,LAL084",113,2,4,"fw:LAL018"
"702","flywire","LAL018","PS057",108,2,2,"fw:LAL018"
"703","flywire","LAL018","CB0886",94,2,2,"fw:LAL018"
"704","flywire","LAL018","DNge159",93,2,2,"fw:LAL018"
"705","flywire","LAL018","CB0671",87,2,2,"fw:LAL018"
"706","flywire","LAL018","LAL046",74,2,2,"fw:LAL018"
"707","flywire","LAL018","AOTU042",73,2,4,"fw:LAL018"
"708","flywire","LAL018","CB0751",62,2,4,"fw:LAL018"
"709","flywire","LAL018","LAL194",52,2,4,"fw:LAL018"
"710","flywire","LAL018","PS018b",52,2,2,"fw:LAL018"
"711","flywire","LAL018","PS019",47,2,4,"fw:LAL018"
"712","flywire","LAL018","DNge033",42,2,2,"fw:LAL018"
"713","flywire","LAL018","PS080",41,2,2,"fw:LAL018"
"714","flywire","LAL018","LAL126",40,2,3,"fw:LAL018"
"715","flywire","LAL018","CB0244",37,2,2,"fw:LAL018"
"716","flywire","LAL018","DNa06",36,2,2,"fw:LAL018"
"717","flywire","LAL018","DNp15",33,2,2,"fw:LAL018"
"718","flywire","LAL018","CB0784",30,2,3,"fw:LAL018"
"719","flywire","LAL018","LAL102",30,2,2,"fw:LAL018"
"720","flywire","LAL018","VES015",30,2,2,"fw:LAL018"
"721","flywire","LAL018","CB0677",29,2,2,"fw:LAL018"
"722","flywire","LAL018","DNae018",29,2,2,"fw:LAL018"
"723","flywire","LAL018","PS274",29,2,2,"fw:LAL018"
"724","flywire","LAL018","DNae019",28,2,2,"fw:LAL018"
"725","flywire","LAL018","LAL193",28,2,2,"fw:LAL018"
"726","flywire","LAL018","PS059",28,2,3,"fw:LAL018"
"727","flywire","LAL018","DNb01",26,2,2,"fw:LAL018"
"728","flywire","LAL018","720575940610507106",25,2,3,"fw:LAL018"
"729","flywire","LAL018","CB0679",25,2,2,"fw:LAL018"
"730","flywire","LAL018","720575940632687770",24,2,2,"fw:LAL018"
"731","flywire","LAL018","DNae003",22,2,2,"fw:LAL018"
"732","flywire","LAL018","LAL124",21,1,1,"fw:LAL018"
"733","flywire","LAL018","DNa03",19,2,2,"fw:LAL018"
"734","flywire","LAL018","DNde004",18,2,2,"fw:LAL018"
"735","flywire","LAL018","DNge175",18,2,2,"fw:LAL018"
"736","flywire","LAL018","PS031",18,1,1,"fw:LAL018"
"737","flywire","LAL018","AOTU019",17,2,2,"fw:LAL018"
"738","flywire","LAL018","DNa09",17,2,2,"fw:LAL018"
"739","flywire","LAL018","DNbe010",17,2,2,"fw:LAL018"
"740","flywire","LAL018","CB0609",14,2,2,"fw:LAL018"
"741","flywire","LAL018","720575940610322040",13,2,2,"fw:LAL018"
"742","flywire","LAL018","LAL098",13,2,2,"fw:LAL018"
"743","flywire","LAL018","CB0757",12,1,2,"fw:LAL018"
"744","flywire","LAL018","DNde003",12,1,1,"fw:LAL018"
"745","flywire","LAL018","PS013",11,1,1,"fw:LAL018"
"746","flywire","LAL018","PS018a",11,1,1,"fw:LAL018"
"747","flywire","LAL018","SAD076",10,1,1,"fw:LAL018"
"748","flywire","LAL018","LAL081",9,1,1,"fw:LAL018"
"749","flywire","LAL018","PS300",9,1,1,"fw:LAL018"
"750","flywire","LAL018","CB0625",8,1,1,"fw:LAL018"
"751","flywire","LAL018","DNb02",8,1,1,"fw:LAL018"
"752","flywire","LAL018","DNp18",8,1,1,"fw:LAL018"
"753","flywire","LAL018","PS090b",8,1,1,"fw:LAL018"
"754","flywire","LAL018","DNae005",7,1,1,"fw:LAL018"
"755","flywire","LAL018","DNae009",7,1,1,"fw:LAL018"
"756","flywire","LAL018","DNbe003",7,1,1,"fw:LAL018"
"757","flywire","LAL018","DNge158",7,1,1,"fw:LAL018"
"758","flywire","LAL018","DNge224",7,1,1,"fw:LAL018"
"759","flywire","LAL018","PS124",7,1,1,"fw:LAL018"
"760","flywire","LAL018","720575940643253271",6,1,1,"fw:LAL018"
"761","flywire","LAL018","CB0564",6,1,1,"fw:LAL018"
"762","flywire","LAL018","DNbe009",6,1,1,"fw:LAL018"
"763","flywire","LAL018","DNg13",6,1,1,"fw:LAL018"
"764","flywire","LAL018","PS020",6,1,1,"fw:LAL018"
"765","flywire","LAL018","PS049",6,1,1,"fw:LAL018"
"766","flywire","LAL119","LAL169",485,2,2,"fw:LAL119"
"767","flywire","LAL119","LAL196",475,2,6,"fw:LAL119"
"768","flywire","LAL119","LAL135",321,2,2,"fw:LAL119"
"769","flywire","LAL119","CB0362",315,2,2,"fw:LAL119"
"770","flywire","LAL119","LAL173,LAL174",245,2,4,"fw:LAL119"
"771","flywire","LAL119","LAL130",213,2,2,"fw:LAL119"
"772","flywire","LAL119","CRE044",209,2,9,"fw:LAL119"
"773","flywire","LAL119","CB0276",180,2,2,"fw:LAL119"
"774","flywire","LAL119","CB0190",175,2,2,"fw:LAL119"
"775","flywire","LAL119","CB0278",140,2,2,"fw:LAL119"
"776","flywire","LAL119","CB0541",140,2,2,"fw:LAL119"
"777","flywire","LAL119","CB0494",137,2,2,"fw:LAL119"
"778","flywire","LAL119","LAL007",129,2,2,"fw:LAL119"
"779","flywire","LAL119","LAL137",110,2,2,"fw:LAL119"
"780","flywire","LAL119","LAL015",109,2,2,"fw:LAL119"
"781","flywire","LAL119","CB0467",97,2,2,"fw:LAL119"
"782","flywire","LAL119","CB0920",94,2,2,"fw:LAL119"
"783","flywire","LAL119","DNge198",92,2,2,"fw:LAL119"
"784","flywire","LAL119","DNge135",89,2,2,"fw:LAL119"
"785","flywire","LAL119","CB0890",82,2,2,"fw:LAL119"
"786","flywire","LAL119","DNge195",77,2,2,"fw:LAL119"
"787","flywire","LAL119","IB064",77,2,2,"fw:LAL119"
"788","flywire","LAL119","LAL001",77,2,2,"fw:LAL119"
"789","flywire","LAL119","CB0251",72,2,2,"fw:LAL119"
"790","flywire","LAL119",NA,72,2,2,"fw:LAL119"
"791","flywire","LAL119","720575940639142116",69,2,4,"fw:LAL119"
"792","flywire","LAL119","CB0441",66,2,2,"fw:LAL119"
"793","flywire","LAL119","CB0434",65,2,2,"fw:LAL119"
"794","flywire","LAL119","LAL147a",61,2,2,"fw:LAL119"
"795","flywire","LAL119","LAL154",56,2,2,"fw:LAL119"
"796","flywire","LAL119","CB0526",45,2,2,"fw:LAL119"
"797","flywire","LAL119","LAL030",43,2,3,"fw:LAL119"
"798","flywire","LAL119","LAL171,LAL172",42,2,3,"fw:LAL119"
"799","flywire","LAL119","DNge174",40,2,2,"fw:LAL119"
"800","flywire","LAL119","DNge178",40,2,2,"fw:LAL119"
"801","flywire","LAL119","CB0565",38,2,2,"fw:LAL119"
"802","flywire","LAL119","CRE012",37,2,2,"fw:LAL119"
"803","flywire","LAL119","SMP604",36,2,2,"fw:LAL119"
"804","flywire","LAL119","CRE005",34,2,3,"fw:LAL119"
"805","flywire","LAL119","LAL190",30,2,2,"fw:LAL119"
"806","flywire","LAL119","OA-VUMa8",30,2,1,"fw:LAL119"
"807","flywire","LAL119","CB0611",28,2,2,"fw:LAL119"
"808","flywire","LAL119","VES043",28,2,2,"fw:LAL119"
"809","flywire","LAL119","DNge164",26,2,2,"fw:LAL119"
"810","flywire","LAL119","LAL119",25,2,2,"fw:LAL119"
